date,close,eps,pe,revenue,symbol
6/12/2018 16:00,53.85,1.36,39.59558824,309.3,FSLR
6/13/2018 16:00,52.69,1.36,38.74264706,309.3,FSLR
6/14/2018 16:00,53.71,1.36,39.49264706,309.3,FSLR
6/15/2018 16:00,51.06,1.36,37.54411765,309.3,FSLR
6/18/2018 16:00,51.83,1.36,38.11029412,309.3,FSLR
6/19/2018 16:00,52.23,1.36,38.40441176,309.3,FSLR
6/20/2018 16:00,51.67,1.36,37.99264706,309.3,FSLR
6/21/2018 16:00,52.31,1.36,38.46323529,309.3,FSLR
6/22/2018 16:00,52.65,1.36,38.71323529,309.3,FSLR
6/25/2018 16:00,52.64,1.36,38.70588235,309.3,FSLR
6/26/2018 16:00,51.91,1.36,38.16911765,309.3,FSLR
6/27/2018 16:00,50.98,1.36,37.48529412,309.3,FSLR
6/28/2018 16:00,52.13,1.36,38.33088235,309.3,FSLR
6/29/2018 16:00,52.66,1.36,38.72058824,309.3,FSLR
7/2/2018 16:00,53.05,1.36,39.00735294,676.2,FSLR
7/3/2018 13:00,52.36,1.36,38.5,676.2,FSLR
7/5/2018 16:00,53.3,1.36,39.19117647,676.2,FSLR
7/6/2018 16:00,54.53,1.36,40.09558824,676.2,FSLR
7/9/2018 16:00,54.83,1.36,40.31617647,676.2,FSLR
7/10/2018 16:00,55.22,1.36,40.60294118,676.2,FSLR
7/11/2018 16:00,54.72,1.36,40.23529412,676.2,FSLR
7/12/2018 16:00,54.7,1.36,40.22058824,676.2,FSLR
7/13/2018 16:00,54.06,1.36,39.75,676.2,FSLR
7/16/2018 16:00,54.01,1.36,39.71323529,676.2,FSLR
7/17/2018 16:00,53.75,1.36,39.52205882,676.2,FSLR
7/18/2018 16:00,54,1.36,39.70588235,676.2,FSLR
7/19/2018 16:00,53.88,1.36,39.61764706,676.2,FSLR
7/20/2018 16:00,53.48,1.36,39.32352941,676.2,FSLR
7/23/2018 16:00,52.62,1.36,38.69117647,676.2,FSLR
7/24/2018 16:00,53.05,1.36,39.00735294,676.2,FSLR
7/25/2018 16:00,54.04,1.36,39.73529412,676.2,FSLR
7/26/2018 16:00,53.67,1.36,39.46323529,676.2,FSLR
7/27/2018 16:00,51.65,1.36,37.97794118,676.2,FSLR
7/30/2018 16:00,51.57,1.36,37.91911765,676.2,FSLR
7/31/2018 16:00,52.35,1.36,38.49264706,676.2,FSLR
8/1/2018 16:00,53.38,1.36,39.25,676.2,FSLR
8/2/2018 16:00,53.59,1.36,39.40441176,676.2,FSLR
8/3/2018 16:00,52.84,1.36,38.85294118,676.2,FSLR
8/6/2018 16:00,53.57,1.36,39.38970588,676.2,FSLR
8/7/2018 16:00,53.6,1.36,39.41176471,676.2,FSLR
8/8/2018 16:00,54.46,1.36,40.04411765,676.2,FSLR
8/9/2018 16:00,54.45,1.36,40.03676471,676.2,FSLR
8/10/2018 16:00,52.79,1.36,38.81617647,676.2,FSLR
8/13/2018 16:00,52.47,1.36,38.58088235,676.2,FSLR
8/14/2018 16:00,52.01,1.36,38.24264706,676.2,FSLR
8/15/2018 16:00,50.7,1.36,37.27941176,676.2,FSLR
8/16/2018 16:00,50.86,1.36,37.39705882,676.2,FSLR
8/17/2018 16:00,51,1.36,37.5,676.2,FSLR
8/20/2018 16:00,52.32,1.36,38.47058824,676.2,FSLR
8/21/2018 16:00,52.93,1.36,38.91911765,676.2,FSLR
8/22/2018 16:00,52.55,1.36,38.63970588,676.2,FSLR
8/23/2018 16:00,51.57,1.36,37.91911765,676.2,FSLR
8/24/2018 16:00,52.08,1.36,38.29411765,676.2,FSLR
8/27/2018 16:00,52.61,1.36,38.68382353,676.2,FSLR
8/28/2018 16:00,51.94,1.36,38.19117647,676.2,FSLR
8/29/2018 16:00,53.07,1.36,39.02205882,676.2,FSLR
8/30/2018 16:00,52.16,1.36,38.35294118,676.2,FSLR
8/31/2018 16:00,52.08,1.36,38.29411765,676.2,FSLR
9/4/2018 16:00,51.31,1.36,37.72794118,676.2,FSLR
9/5/2018 16:00,51.26,1.36,37.69117647,676.2,FSLR
9/6/2018 16:00,50.15,1.36,36.875,676.2,FSLR
9/7/2018 16:00,48.51,1.36,35.66911765,676.2,FSLR
9/10/2018 16:00,48.16,1.36,35.41176471,676.2,FSLR
9/11/2018 16:00,48.45,1.36,35.625,676.2,FSLR
9/12/2018 16:00,48.9,1.36,35.95588235,676.2,FSLR
9/13/2018 16:00,48.41,1.36,35.59558824,676.2,FSLR
9/14/2018 16:00,48.21,1.36,35.44852941,676.2,FSLR
9/17/2018 16:00,47.75,1.36,35.11029412,676.2,FSLR
9/18/2018 16:00,49.55,1.36,36.43382353,676.2,FSLR
9/19/2018 16:00,49.6,1.36,36.47058824,676.2,FSLR
9/20/2018 16:00,50.29,1.36,36.97794118,676.2,FSLR
9/21/2018 16:00,49.98,1.36,36.75,676.2,FSLR
9/24/2018 16:00,50.23,1.36,36.93382353,676.2,FSLR
9/25/2018 16:00,49.65,1.36,36.50735294,676.2,FSLR
9/26/2018 16:00,48.55,1.36,35.69852941,676.2,FSLR
9/27/2018 16:00,48.52,1.36,35.67647059,676.2,FSLR
9/28/2018 16:00,48.42,1.36,35.60294118,676.2,FSLR
10/1/2018 16:00,48.98,1.36,36.01470588,691.2,FSLR
10/2/2018 16:00,49.23,1.36,36.19852941,691.2,FSLR
10/3/2018 16:00,48.3,1.36,35.51470588,691.2,FSLR
10/4/2018 16:00,47.65,1.36,35.03676471,691.2,FSLR
10/5/2018 16:00,46.97,1.36,34.53676471,691.2,FSLR
10/8/2018 16:00,47.27,1.36,34.75735294,691.2,FSLR
10/9/2018 16:00,47.13,1.36,34.65441176,691.2,FSLR
10/10/2018 16:00,46.36,1.36,34.08823529,691.2,FSLR
10/11/2018 16:00,45.37,1.36,33.36029412,691.2,FSLR
10/12/2018 16:00,45.53,1.36,33.47794118,691.2,FSLR
10/15/2018 16:00,46.12,1.36,33.91176471,691.2,FSLR
10/16/2018 16:00,47.61,1.36,35.00735294,691.2,FSLR
10/17/2018 16:00,47.22,1.36,34.72058824,691.2,FSLR
10/18/2018 16:00,46.71,1.36,34.34558824,691.2,FSLR
10/19/2018 16:00,46.59,1.36,34.25735294,691.2,FSLR
10/22/2018 16:00,45.35,1.36,33.34558824,691.2,FSLR
10/23/2018 16:00,44.19,1.36,32.49264706,691.2,FSLR
10/24/2018 16:00,42.43,1.36,31.19852941,691.2,FSLR
10/25/2018 16:00,43.52,1.36,32,691.2,FSLR
10/26/2018 16:00,39.38,1.36,28.95588235,691.2,FSLR
10/29/2018 16:00,36.92,1.36,27.14705882,691.2,FSLR
10/30/2018 16:00,39.78,1.36,29.25,691.2,FSLR
10/31/2018 16:00,41.8,1.36,30.73529412,691.2,FSLR
11/1/2018 16:00,41.46,1.36,30.48529412,691.2,FSLR
11/2/2018 16:00,43,1.36,31.61764706,691.2,FSLR
11/5/2018 16:00,43.93,1.36,32.30147059,691.2,FSLR
11/6/2018 16:00,42.83,1.36,31.49264706,691.2,FSLR
11/7/2018 16:00,44.17,1.36,32.47794118,691.2,FSLR
11/8/2018 16:00,42.67,1.36,31.375,691.2,FSLR
11/9/2018 16:00,42.22,1.36,31.04411765,691.2,FSLR
11/12/2018 16:00,42.71,1.36,31.40441176,691.2,FSLR
11/13/2018 16:00,42.45,1.36,31.21323529,691.2,FSLR
11/14/2018 16:00,42.54,1.36,31.27941176,691.2,FSLR
11/15/2018 16:00,44.08,1.36,32.41176471,691.2,FSLR
11/16/2018 16:00,44.37,1.36,32.625,691.2,FSLR
11/19/2018 16:00,43.94,1.36,32.30882353,691.2,FSLR
11/20/2018 16:00,42.05,1.36,30.91911765,691.2,FSLR
11/21/2018 16:00,42.6,1.36,31.32352941,691.2,FSLR
11/23/2018 13:00,43.34,1.36,31.86764706,691.2,FSLR
11/26/2018 16:00,43.43,1.36,31.93382353,691.2,FSLR
11/27/2018 16:00,44.87,1.36,32.99264706,691.2,FSLR
11/28/2018 16:00,45.4,1.36,33.38235294,691.2,FSLR
11/29/2018 16:00,44.34,1.36,32.60294118,691.2,FSLR
11/30/2018 16:00,44.45,1.36,32.68382353,691.2,FSLR
12/3/2018 16:00,46.4,1.36,34.11764706,691.2,FSLR
12/4/2018 16:00,44.5,1.36,32.72058824,691.2,FSLR
12/6/2018 16:00,43.71,1.36,32.13970588,691.2,FSLR
12/7/2018 16:00,42.59,1.36,31.31617647,691.2,FSLR
12/10/2018 16:00,43.21,1.36,31.77205882,691.2,FSLR
12/11/2018 16:00,42.45,1.36,31.21323529,691.2,FSLR
12/12/2018 16:00,43.6,1.36,32.05882353,691.2,FSLR
12/13/2018 16:00,45.3,1.36,33.30882353,691.2,FSLR
12/14/2018 16:00,43.64,1.36,32.08823529,691.2,FSLR
12/17/2018 16:00,42.04,1.36,30.91176471,691.2,FSLR
12/18/2018 16:00,43.23,1.36,31.78676471,691.2,FSLR
12/19/2018 16:00,42.25,1.36,31.06617647,691.2,FSLR
12/20/2018 16:00,42.37,1.36,31.15441176,691.2,FSLR
12/21/2018 16:00,40.55,1.36,29.81617647,691.2,FSLR
12/24/2018 13:00,39.24,1.36,28.85294118,691.2,FSLR
12/26/2018 16:00,41.99,1.36,30.875,691.2,FSLR
12/27/2018 16:00,42.3,1.36,31.10294118,691.2,FSLR
12/28/2018 16:00,42.39,1.36,31.16911765,691.2,FSLR
12/31/2018 16:00,42.46,1.36,31.22058824,691.2,FSLR
1/2/2019 16:00,42.56,-1.09,0,532,FSLR
1/3/2019 16:00,43.44,-1.09,0,532,FSLR
1/4/2019 16:00,46.32,-1.09,0,532,FSLR
1/7/2019 16:00,45.79,-1.09,0,532,FSLR
1/8/2019 16:00,46.23,-1.09,0,532,FSLR
1/9/2019 16:00,46.96,-1.09,0,532,FSLR
1/10/2019 16:00,47.74,-1.09,0,532,FSLR
1/11/2019 16:00,47.5,-1.09,0,532,FSLR
1/14/2019 16:00,46.73,-1.09,0,532,FSLR
1/15/2019 16:00,46.86,-1.09,0,532,FSLR
1/16/2019 16:00,47.3,-1.09,0,532,FSLR
1/17/2019 16:00,48.38,-1.09,0,532,FSLR
1/18/2019 16:00,47.94,-1.09,0,532,FSLR
1/22/2019 16:00,46.21,-1.09,0,532,FSLR
1/23/2019 16:00,46.54,-1.09,0,532,FSLR
1/24/2019 16:00,48.6,-1.09,0,532,FSLR
1/25/2019 16:00,49.86,-1.09,0,532,FSLR
1/28/2019 16:00,50.7,-1.09,0,532,FSLR
1/29/2019 16:00,50.08,-1.09,0,532,FSLR
1/30/2019 16:00,50.71,-1.09,0,532,FSLR
1/31/2019 16:00,50.59,-1.09,0,532,FSLR
2/1/2019 16:00,48.43,-1.09,0,532,FSLR
2/4/2019 16:00,49.29,-1.09,0,532,FSLR
2/5/2019 16:00,49.31,-1.09,0,532,FSLR
2/6/2019 16:00,48.89,-1.09,0,532,FSLR
2/7/2019 16:00,48,-1.09,0,532,FSLR
2/8/2019 16:00,48.1,-1.09,0,532,FSLR
2/11/2019 16:00,49.72,-1.09,0,532,FSLR
2/12/2019 16:00,50.26,-1.09,0,532,FSLR
2/13/2019 16:00,50.64,-1.09,0,532,FSLR
2/14/2019 16:00,51.02,-1.09,0,532,FSLR
2/15/2019 16:00,49.18,-1.09,0,532,FSLR
2/19/2019 16:00,52.06,-1.09,0,532,FSLR
2/20/2019 16:00,51.69,-1.09,0,532,FSLR
2/21/2019 16:00,51.95,-1.09,0,532,FSLR
2/22/2019 16:00,53.73,-1.09,0,532,FSLR
2/25/2019 16:00,51.77,-1.09,0,532,FSLR
2/26/2019 16:00,51.89,-1.09,0,532,FSLR
2/27/2019 16:00,52.38,-1.09,0,532,FSLR
2/28/2019 16:00,52.55,-1.09,0,532,FSLR
3/1/2019 16:00,53.41,-1.09,0,532,FSLR
3/4/2019 16:00,52.49,-1.09,0,532,FSLR
3/5/2019 16:00,52.19,-1.09,0,532,FSLR
3/6/2019 16:00,51.37,-1.09,0,532,FSLR
3/7/2019 16:00,50.36,-1.09,0,532,FSLR
3/8/2019 16:00,51.16,-1.09,0,532,FSLR
3/11/2019 16:00,53.62,-1.09,0,532,FSLR
3/12/2019 16:00,53.93,-1.09,0,532,FSLR
3/13/2019 16:00,54.71,-1.09,0,532,FSLR
3/14/2019 16:00,54.44,-1.09,0,532,FSLR
3/15/2019 16:00,53.71,-1.09,0,532,FSLR
3/18/2019 16:00,54.68,-1.09,0,532,FSLR
3/19/2019 16:00,55.45,-1.09,0,532,FSLR
3/20/2019 16:00,55.65,-1.09,0,532,FSLR
3/21/2019 16:00,54.81,-1.09,0,532,FSLR
3/22/2019 16:00,52.41,-1.09,0,532,FSLR
3/25/2019 16:00,51.72,-1.09,0,532,FSLR
3/26/2019 16:00,50.92,-1.09,0,532,FSLR
3/27/2019 16:00,51.19,-1.09,0,532,FSLR
3/28/2019 16:00,52.02,-1.09,0,532,FSLR
3/29/2019 16:00,52.84,-1.09,0,532,FSLR
4/1/2019 16:00,54.11,-1.09,0,585,FSLR
4/2/2019 16:00,53.9,-1.09,0,585,FSLR
4/3/2019 16:00,54.85,-1.09,0,585,FSLR
4/4/2019 16:00,55.38,-1.09,0,585,FSLR
4/5/2019 16:00,56.29,-1.09,0,585,FSLR
4/8/2019 16:00,57.08,-1.09,0,585,FSLR
4/9/2019 16:00,56.13,-1.09,0,585,FSLR
4/10/2019 16:00,60.77,-1.09,0,585,FSLR
4/11/2019 16:00,60.63,-1.09,0,585,FSLR
4/12/2019 16:00,60.18,-1.09,0,585,FSLR
4/15/2019 16:00,60.23,-1.09,0,585,FSLR
4/16/2019 16:00,60.51,-1.09,0,585,FSLR
4/17/2019 16:00,60.66,-1.09,0,585,FSLR
4/18/2019 16:00,59.85,-1.09,0,585,FSLR
4/22/2019 16:00,59.96,-1.09,0,585,FSLR
4/23/2019 16:00,61.62,-1.09,0,585,FSLR
4/24/2019 16:00,61.82,-1.09,0,585,FSLR
4/25/2019 16:00,61.25,-1.09,0,585,FSLR
4/26/2019 16:00,61.54,-1.09,0,585,FSLR
4/29/2019 16:00,61.84,-1.09,0,585,FSLR
4/30/2019 16:00,61.53,-1.09,0,585,FSLR
5/1/2019 16:00,60.87,-1.09,0,585,FSLR
5/2/2019 16:00,59.86,-1.09,0,585,FSLR
5/3/2019 16:00,61.76,-1.09,0,585,FSLR
5/6/2019 16:00,60.29,-1.09,0,585,FSLR
5/7/2019 16:00,61.69,-1.09,0,585,FSLR
5/8/2019 16:00,60.33,-1.09,0,585,FSLR
5/9/2019 16:00,58.92,-1.09,0,585,FSLR
5/10/2019 16:00,59.99,-1.09,0,585,FSLR
5/13/2019 16:00,58.4,-1.09,0,585,FSLR
5/14/2019 16:00,59.33,-1.09,0,585,FSLR
5/15/2019 16:00,59.86,-1.09,0,585,FSLR
5/16/2019 16:00,60.67,-1.09,0,585,FSLR
5/17/2019 16:00,58.38,-1.09,0,585,FSLR
5/20/2019 16:00,57.77,-1.09,0,585,FSLR
5/21/2019 16:00,58.94,-1.09,0,585,FSLR
5/22/2019 16:00,59.06,-1.09,0,585,FSLR
5/23/2019 16:00,57.33,-1.09,0,585,FSLR
5/24/2019 16:00,57.31,-1.09,0,585,FSLR
5/28/2019 16:00,58.35,-1.09,0,585,FSLR
5/29/2019 16:00,57.86,-1.09,0,585,FSLR
5/30/2019 16:00,59.64,-1.09,0,585,FSLR
5/31/2019 16:00,58.04,-1.09,0,585,FSLR
6/3/2019 16:00,58.75,-1.09,0,585,FSLR
6/4/2019 16:00,60.87,-1.09,0,585,FSLR
6/5/2019 16:00,60.93,-1.09,0,585,FSLR
6/6/2019 16:00,61.42,-1.09,0,585,FSLR
6/7/2019 16:00,62.53,-1.09,0,585,FSLR
6/10/2019 16:00,63.16,-1.09,0,585,FSLR
6/11/2019 16:00,64.25,-1.09,0,585,FSLR
6/12/2019 16:00,59.88,-1.09,0,585,FSLR
6/13/2019 16:00,62.15,-1.09,0,585,FSLR
6/14/2019 16:00,61.24,-1.09,0,585,FSLR
6/17/2019 16:00,60.94,-1.09,0,585,FSLR
6/18/2019 16:00,62.87,-1.09,0,585,FSLR
6/19/2019 16:00,62.78,-1.09,0,585,FSLR
6/20/2019 16:00,63.04,-1.09,0,585,FSLR
6/21/2019 16:00,62.91,-1.09,0,585,FSLR
6/24/2019 16:00,62.68,-1.09,0,585,FSLR
6/25/2019 16:00,61.76,-1.09,0,585,FSLR
6/26/2019 16:00,62.57,-1.09,0,585,FSLR
6/27/2019 16:00,65.47,-1.09,0,585,FSLR
6/28/2019 16:00,65.68,-1.09,0,585,FSLR
7/1/2019 16:00,66.13,-1.09,0,546.8,FSLR
7/2/2019 16:00,66.65,-1.09,0,546.8,FSLR
7/3/2019 13:00,66.19,-1.09,0,546.8,FSLR
7/5/2019 16:00,66.84,-1.09,0,546.8,FSLR
7/8/2019 16:00,66.64,-1.09,0,546.8,FSLR
7/9/2019 16:00,67.11,-1.09,0,546.8,FSLR
7/10/2019 16:00,66.26,-1.09,0,546.8,FSLR
7/11/2019 16:00,66.11,-1.09,0,546.8,FSLR
7/12/2019 16:00,65.98,-1.09,0,546.8,FSLR
7/15/2019 16:00,66,-1.09,0,546.8,FSLR
7/16/2019 16:00,64.49,-1.09,0,546.8,FSLR
7/17/2019 16:00,64.81,-1.09,0,546.8,FSLR
7/18/2019 16:00,65.96,-1.09,0,546.8,FSLR
7/19/2019 16:00,66.53,-1.09,0,546.8,FSLR
7/22/2019 16:00,66.59,-1.09,0,546.8,FSLR
7/23/2019 16:00,66.4,-1.09,0,546.8,FSLR
7/24/2019 16:00,66.04,-1.09,0,546.8,FSLR
7/25/2019 16:00,65.57,-1.09,0,546.8,FSLR
7/26/2019 16:00,65.02,-1.09,0,546.8,FSLR
7/29/2019 16:00,66.05,-1.09,0,546.8,FSLR
7/30/2019 16:00,66.04,-1.09,0,546.8,FSLR
7/31/2019 16:00,64.49,-1.09,0,546.8,FSLR
8/1/2019 16:00,66.83,-1.09,0,546.8,FSLR
8/2/2019 16:00,66.63,-1.09,0,546.8,FSLR
8/5/2019 16:00,62.01,-1.09,0,546.8,FSLR
8/6/2019 16:00,62.8,-1.09,0,546.8,FSLR
8/7/2019 16:00,63.87,-1.09,0,546.8,FSLR
8/8/2019 16:00,64.76,-1.09,0,546.8,FSLR
8/9/2019 16:00,63.5,-1.09,0,546.8,FSLR
8/12/2019 16:00,60.94,-1.09,0,546.8,FSLR
8/13/2019 16:00,62.19,-1.09,0,546.8,FSLR
8/14/2019 16:00,58.99,-1.09,0,546.8,FSLR
8/15/2019 16:00,59.26,-1.09,0,546.8,FSLR
8/16/2019 16:00,61.69,-1.09,0,546.8,FSLR
8/19/2019 16:00,63.07,-1.09,0,546.8,FSLR
8/20/2019 16:00,63.08,-1.09,0,546.8,FSLR
8/21/2019 16:00,63.87,-1.09,0,546.8,FSLR
8/22/2019 16:00,63.05,-1.09,0,546.8,FSLR
8/23/2019 16:00,60.89,-1.09,0,546.8,FSLR
8/26/2019 16:00,62.24,-1.09,0,546.8,FSLR
8/27/2019 16:00,61.86,-1.09,0,546.8,FSLR
8/28/2019 16:00,62.05,-1.09,0,546.8,FSLR
8/29/2019 16:00,62.49,-1.09,0,546.8,FSLR
8/30/2019 16:00,62.07,-1.09,0,546.8,FSLR
9/3/2019 16:00,60.97,-1.09,0,546.8,FSLR
9/4/2019 16:00,62.46,-1.09,0,546.8,FSLR
9/5/2019 16:00,62.83,-1.09,0,546.8,FSLR
9/6/2019 16:00,62.81,-1.09,0,546.8,FSLR
9/9/2019 16:00,62,-1.09,0,546.8,FSLR
9/10/2019 16:00,62.38,-1.09,0,546.8,FSLR
9/11/2019 16:00,63.31,-1.09,0,546.8,FSLR
9/12/2019 16:00,62.23,-1.09,0,546.8,FSLR
9/13/2019 16:00,63.7,-1.09,0,546.8,FSLR
9/16/2019 16:00,63.44,-1.09,0,546.8,FSLR
9/17/2019 16:00,65.82,-1.09,0,546.8,FSLR
9/18/2019 16:00,65.75,-1.09,0,546.8,FSLR
9/19/2019 16:00,67.07,-1.09,0,546.8,FSLR
9/20/2019 16:00,66.7,-1.09,0,546.8,FSLR
9/23/2019 16:00,67.31,-1.09,0,546.8,FSLR
9/24/2019 16:00,65.48,-1.09,0,546.8,FSLR
9/25/2019 16:00,67.1,-1.09,0,546.8,FSLR
